environment,population,topology,sanctioning,rep,agent_id,n_rounds_classified,judge_aware_rate,judge_fair_rate,kw_aware_rate,kw_fair_rate
commons,mixed,fully_connected,on,rep7,MSMXC-09,12,0.25,0.3333,0.0,0.3333
commons,mixed,fully_connected,on,rep7,MSMXC-10,15,0.1333,1.0,0.0,1.0
commons,mixed,fully_connected,on,rep7,MSMXC-11,15,0.0667,0.0,0.0,0.0
commons,mixed,fully_connected,on,rep7,MSMXC-12,8,0.375,0.5,0.0,0.5
commons,mixed,fully_connected,on,rep7,MSMXC-13,15,0.0667,1.0,0.0,1.0
commons,mixed,fully_connected,on,rep7,MSMXC-14,14,0.0,0.0,0.0,0.0
commons,mixed,fully_connected,on,rep7,MSMXC-15,8,0.25,0.5,0.0,0.5
commons,mixed,fully_connected,on,rep7,MSMXC-16,11,0.0,1.0,0.0,1.0
commons,mixed,fully_connected,on,rep7,MSMXC-17,14,0.0,0.0714,0.0,0.0
commons,mixed,fully_connected,on,rep7,MSMXC-18,10,0.2,0.3,0.0,0.3
commons,mixed,fully_connected,on,rep7,MSMXC-19,15,0.0667,1.0,0.0,1.0
commons,mixed,fully_connected,on,rep7,MSMXC-20,13,0.2308,0.0769,0.0,0.0
commons,mixed,fully_connected,on,rep8,MSMXC-01,14,0.0714,1.0,0.0,1.0
commons,mixed,fully_connected,on,rep8,MSMXC-02,14,0.1429,0.0714,0.0,0.0714
commons,mixed,fully_connected,on,rep8,MSMXC-03,7,0.1429,0.8571,0.0,0.8571
commons,mixed,fully_connected,on,rep8,MSMXC-04,13,0.0,1.0,0.0,1.0
commons,mixed,fully_connected,on,rep8,MSMXC-05,15,0.0,0.0,0.0,0.0
commons,mixed,fully_connected,on,rep8,MSMXC-06,10,0.3,0.6,0.0,0.5
commons,mixed,fully_connected,on,rep8,MSMXC-07,14,0.0,1.0,0.0,1.0
commons,mixed,fully_connected,on,rep8,MSMXC-08,15,0.0,0.2,0.0,0.0
commons,mixed,fully_connected,on,rep8,MSMXC-09,11,0.1818,0.4545,0.0,0.4545
commons,mixed,fully_connected,on,rep8,MSMXC-10,14,0.0714,1.0,0.0,1.0
commons,mixed,fully_connected,on,rep8,MSMXC-11,12,0.0,0.0833,0.0,0.0833
commons,mixed,fully_connected,on,rep8,MSMXC-12,9,0.1111,0.5556,0.0,0.5556
commons,mixed,fully_connected,on,rep8,MSMXC-13,14,0.1429,1.0,0.0,1.0
commons,mixed,fully_connected,on,rep8,MSMXC-14,15,0.0,0.0667,0.0,0.0
commons,mixed,fully_connected,on,rep8,MSMXC-15,8,0.375,0.5,0.0,0.375
commons,mixed,fully_connected,on,rep8,MSMXC-16,11,0.0,1.0,0.0,1.0
commons,mixed,fully_connected,on,rep8,MSMXC-17,12,0.0,0.0,0.0,0.0833
commons,mixed,fully_connected,on,rep8,MSMXC-18,10,0.2,0.6,0.0,0.5
commons,mixed,fully_connected,on,rep8,MSMXC-19,15,0.0,1.0,0.0,1.0
commons,mixed,fully_connected,on,rep8,MSMXC-20,15,0.0,0.0667,0.0,0.0667
commons,mixed,clustered,off,rep1,MSMXC-01,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep1,MSMXC-02,15,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep1,MSMXC-03,15,0.0667,0.8667,0.0,0.6667
commons,mixed,clustered,off,rep1,MSMXC-04,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep1,MSMXC-05,15,0.0,0.0667,0.0,0.0667
commons,mixed,clustered,off,rep1,MSMXC-06,13,0.2308,0.7692,0.0,0.6154
commons,mixed,clustered,off,rep1,MSMXC-07,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep1,MSMXC-08,14,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep1,MSMXC-09,12,0.4167,0.75,0.0,0.1667
commons,mixed,clustered,off,rep1,MSMXC-10,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep1,MSMXC-11,12,0.1667,0.0,0.0,0.0
commons,mixed,clustered,off,rep1,MSMXC-12,15,0.2,0.4667,0.0,0.4667
commons,mixed,clustered,off,rep1,MSMXC-13,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep1,MSMXC-14,15,0.0667,0.0,0.0,0.0667
commons,mixed,clustered,off,rep1,MSMXC-15,13,0.3846,0.4615,0.0,0.3846
commons,mixed,clustered,off,rep1,MSMXC-16,14,0.0714,1.0,0.0,0.8571
commons,mixed,clustered,off,rep1,MSMXC-17,15,0.0,0.0667,0.0,0.0
commons,mixed,clustered,off,rep1,MSMXC-18,15,0.0,0.6,0.0,0.4667
commons,mixed,clustered,off,rep1,MSMXC-19,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep1,MSMXC-20,14,0.0,0.0,0.0714,0.0
commons,mixed,clustered,off,rep10,MSMXC-01,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep10,MSMXC-02,12,0.0,0.1667,0.0,0.1667
commons,mixed,clustered,off,rep10,MSMXC-03,10,0.5,0.5,0.0,0.3
commons,mixed,clustered,off,rep10,MSMXC-04,15,0.0667,1.0,0.0,0.9333
commons,mixed,clustered,off,rep10,MSMXC-05,15,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep10,MSMXC-06,15,0.2667,0.3333,0.0,0.1333
commons,mixed,clustered,off,rep10,MSMXC-07,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep10,MSMXC-08,15,0.0667,0.0,0.0,0.0
commons,mixed,clustered,off,rep10,MSMXC-09,14,0.3571,0.3571,0.0,0.1429
commons,mixed,clustered,off,rep10,MSMXC-10,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep10,MSMXC-11,15,0.0,0.0,0.0,0.0667
commons,mixed,clustered,off,rep10,MSMXC-12,12,0.1667,0.5,0.0,0.4167
commons,mixed,clustered,off,rep10,MSMXC-13,14,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep10,MSMXC-14,15,0.0,0.0667,0.0,0.0667
commons,mixed,clustered,off,rep10,MSMXC-15,7,0.4286,0.5714,0.0,0.5714
commons,mixed,clustered,off,rep10,MSMXC-16,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep10,MSMXC-17,15,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep10,MSMXC-18,14,0.3571,0.5,0.0,0.3571
commons,mixed,clustered,off,rep10,MSMXC-19,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep10,MSMXC-20,14,0.2143,0.0714,0.0,0.0
commons,mixed,clustered,off,rep11,MSMXC-01,15,0.0667,1.0,0.0,0.8667
commons,mixed,clustered,off,rep11,MSMXC-02,13,0.0,0.0,0.0,0.1538
commons,mixed,clustered,off,rep11,MSMXC-03,13,0.3077,0.3846,0.0,0.3846
commons,mixed,clustered,off,rep11,MSMXC-04,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep11,MSMXC-05,15,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep11,MSMXC-06,8,0.125,0.75,0.0,0.5
commons,mixed,clustered,off,rep11,MSMXC-07,15,0.0,1.0,0.0,0.8
commons,mixed,clustered,off,rep11,MSMXC-08,15,0.0,0.0667,0.0,0.0
commons,mixed,clustered,off,rep11,MSMXC-09,15,0.1333,0.4,0.0,0.3333
commons,mixed,clustered,off,rep11,MSMXC-10,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep11,MSMXC-11,14,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep11,MSMXC-12,11,0.2727,0.3636,0.0,0.2727
commons,mixed,clustered,off,rep11,MSMXC-13,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep11,MSMXC-14,15,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep11,MSMXC-15,14,0.4286,0.2857,0.0,0.0714
commons,mixed,clustered,off,rep11,MSMXC-16,15,0.0,1.0,0.0,0.9333
commons,mixed,clustered,off,rep11,MSMXC-17,15,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep11,MSMXC-18,6,0.5,0.6667,0.0,0.6667
commons,mixed,clustered,off,rep11,MSMXC-19,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep11,MSMXC-20,13,0.0769,0.0,0.0,0.0
commons,mixed,clustered,off,rep12,MSMXC-01,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep12,MSMXC-02,14,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep12,MSMXC-03,14,0.2143,0.3571,0.0,0.2857
commons,mixed,clustered,off,rep12,MSMXC-04,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep12,MSMXC-05,11,0.0909,0.2727,0.0,0.2727
commons,mixed,clustered,off,rep12,MSMXC-06,15,0.0667,0.4667,0.0,0.3333
commons,mixed,clustered,off,rep12,MSMXC-07,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep12,MSMXC-08,12,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep12,MSMXC-09,10,0.4,0.7,0.0,0.5
commons,mixed,clustered,off,rep12,MSMXC-10,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep12,MSMXC-11,13,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep12,MSMXC-12,15,0.2667,0.4667,0.0,0.3333
commons,mixed,clustered,off,rep12,MSMXC-13,14,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep12,MSMXC-14,15,0.0,0.1333,0.0,0.0667
commons,mixed,clustered,off,rep12,MSMXC-15,13,0.3077,0.4615,0.0,0.3846
commons,mixed,clustered,off,rep12,MSMXC-16,8,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep12,MSMXC-17,13,0.0769,0.0,0.0,0.0
commons,mixed,clustered,off,rep12,MSMXC-18,13,0.2308,0.6923,0.0,0.6154
commons,mixed,clustered,off,rep12,MSMXC-19,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep12,MSMXC-20,10,0.0,0.1,0.0,0.1
commons,mixed,clustered,off,rep13,MSMXC-01,14,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep13,MSMXC-02,14,0.0,0.0714,0.0,0.0
commons,mixed,clustered,off,rep13,MSMXC-03,12,0.0833,0.4167,0.0,0.3333
commons,mixed,clustered,off,rep13,MSMXC-04,12,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep13,MSMXC-05,15,0.0667,0.0667,0.0,0.0
commons,mixed,clustered,off,rep13,MSMXC-06,11,0.3636,0.7273,0.0,0.4545
commons,mixed,clustered,off,rep13,MSMXC-07,15,0.0,1.0,0.0,0.9333
commons,mixed,clustered,off,rep13,MSMXC-08,14,0.0714,0.0,0.0,0.0714
commons,mixed,clustered,off,rep13,MSMXC-09,11,0.3636,0.4545,0.0,0.2727
commons,mixed,clustered,off,rep13,MSMXC-10,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep13,MSMXC-11,15,0.0667,0.0667,0.0,0.0667
commons,mixed,clustered,off,rep13,MSMXC-12,14,0.2857,0.5,0.0,0.5
commons,mixed,clustered,off,rep13,MSMXC-13,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep13,MSMXC-14,15,0.0,0.0667,0.0,0.0
commons,mixed,clustered,off,rep13,MSMXC-15,12,0.1667,0.5,0.0,0.4167
commons,mixed,clustered,off,rep13,MSMXC-16,15,0.0667,1.0,0.0,0.9333
commons,mixed,clustered,off,rep13,MSMXC-17,13,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep13,MSMXC-18,8,0.5,0.375,0.0,0.375
commons,mixed,clustered,off,rep13,MSMXC-19,10,0.1,1.0,0.0,1.0
commons,mixed,clustered,off,rep13,MSMXC-20,10,0.1,0.0,0.0,0.1
commons,mixed,clustered,off,rep14,MSMXC-01,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep14,MSMXC-02,10,0.0,0.1,0.0,0.1
commons,mixed,clustered,off,rep14,MSMXC-03,9,0.3333,0.5556,0.0,0.5556
commons,mixed,clustered,off,rep14,MSMXC-04,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep14,MSMXC-05,10,0.1,0.0,0.0,0.2
commons,mixed,clustered,off,rep14,MSMXC-06,10,0.6,0.6,0.0,0.4
commons,mixed,clustered,off,rep14,MSMXC-07,15,0.1333,1.0,0.0,1.0
commons,mixed,clustered,off,rep14,MSMXC-08,15,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep14,MSMXC-09,7,0.2857,0.7143,0.0,0.5714
commons,mixed,clustered,off,rep14,MSMXC-10,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep14,MSMXC-11,15,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep14,MSMXC-12,11,0.1818,0.5455,0.0,0.5455
commons,mixed,clustered,off,rep14,MSMXC-13,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep14,MSMXC-14,15,0.0,0.0667,0.0,0.0
commons,mixed,clustered,off,rep14,MSMXC-15,10,0.4,0.5,0.0,0.3
commons,mixed,clustered,off,rep14,MSMXC-16,15,0.0,1.0,0.0667,1.0
commons,mixed,clustered,off,rep14,MSMXC-17,13,0.0769,0.0,0.0,0.0
commons,mixed,clustered,off,rep14,MSMXC-18,15,0.1333,0.2667,0.0,0.2667
commons,mixed,clustered,off,rep14,MSMXC-19,15,0.0,1.0,0.0,0.8
commons,mixed,clustered,off,rep14,MSMXC-20,11,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep15,MSMXC-01,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep15,MSMXC-02,15,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep15,MSMXC-03,13,0.3077,0.4615,0.0,0.3077
commons,mixed,clustered,off,rep15,MSMXC-04,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep15,MSMXC-05,15,0.0667,0.0,0.0,0.0667
commons,mixed,clustered,off,rep15,MSMXC-06,13,0.1538,0.4615,0.0,0.3846
commons,mixed,clustered,off,rep15,MSMXC-07,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep15,MSMXC-08,14,0.0,0.0714,0.0,0.0
commons,mixed,clustered,off,rep15,MSMXC-09,15,0.1333,0.3333,0.0,0.2667
commons,mixed,clustered,off,rep15,MSMXC-10,14,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep15,MSMXC-11,8,0.0,0.0,0.0,0.125
commons,mixed,clustered,off,rep15,MSMXC-12,12,0.25,0.4167,0.0,0.25
commons,mixed,clustered,off,rep15,MSMXC-13,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep15,MSMXC-14,12,0.0,0.0833,0.0,0.0833
commons,mixed,clustered,off,rep15,MSMXC-15,9,0.2222,0.5556,0.0,0.4444
commons,mixed,clustered,off,rep15,MSMXC-16,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep15,MSMXC-17,15,0.0,0.0667,0.0,0.0
commons,mixed,clustered,off,rep15,MSMXC-18,9,0.6667,0.4444,0.0,0.3333
commons,mixed,clustered,off,rep15,MSMXC-19,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep15,MSMXC-20,14,0.0714,0.0,0.0,0.0
commons,mixed,clustered,off,rep16,MSMXC-01,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep16,MSMXC-02,15,0.0667,0.0,0.0,0.0
commons,mixed,clustered,off,rep16,MSMXC-03,11,0.1818,0.5455,0.0,0.5455
commons,mixed,clustered,off,rep16,MSMXC-04,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep16,MSMXC-05,15,0.1333,0.0,0.0,0.0
commons,mixed,clustered,off,rep16,MSMXC-06,13,0.3846,0.3077,0.0,0.1538
commons,mixed,clustered,off,rep16,MSMXC-07,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep16,MSMXC-08,15,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep16,MSMXC-09,15,0.5333,0.4,0.1333,0.6
commons,mixed,clustered,off,rep16,MSMXC-10,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep16,MSMXC-11,15,0.1333,0.0,0.0,0.0
commons,mixed,clustered,off,rep16,MSMXC-12,11,0.0,0.3636,0.0,0.1818
commons,mixed,clustered,off,rep16,MSMXC-13,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep16,MSMXC-14,15,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep16,MSMXC-15,11,0.1818,0.3636,0.0,0.3636
commons,mixed,clustered,off,rep16,MSMXC-16,14,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep16,MSMXC-17,14,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep16,MSMXC-18,13,0.3077,0.3846,0.0,0.3077
commons,mixed,clustered,off,rep16,MSMXC-19,15,0.2,1.0,0.0,1.0
commons,mixed,clustered,off,rep16,MSMXC-20,14,0.0714,0.1429,0.0,0.0
commons,mixed,clustered,off,rep17,MSMXC-01,14,0.0714,1.0,0.0,0.9286
commons,mixed,clustered,off,rep17,MSMXC-02,12,0.0833,0.0,0.0,0.0833
commons,mixed,clustered,off,rep17,MSMXC-03,10,0.4,0.9,0.0,0.5
commons,mixed,clustered,off,rep17,MSMXC-04,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep17,MSMXC-05,15,0.4,0.0,0.0,0.0
commons,mixed,clustered,off,rep17,MSMXC-06,13,0.1538,0.4615,0.0,0.3077
commons,mixed,clustered,off,rep17,MSMXC-07,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep17,MSMXC-08,10,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep17,MSMXC-09,11,0.2727,0.6364,0.0,0.4545
commons,mixed,clustered,off,rep17,MSMXC-10,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep17,MSMXC-11,15,0.0,0.0667,0.0,0.0
commons,mixed,clustered,off,rep17,MSMXC-12,14,0.1429,0.5,0.0,0.2857
commons,mixed,clustered,off,rep17,MSMXC-13,15,0.1333,1.0,0.0,1.0
commons,mixed,clustered,off,rep17,MSMXC-14,15,0.0667,0.0667,0.0,0.0
commons,mixed,clustered,off,rep17,MSMXC-15,15,0.0667,0.4,0.0,0.4
commons,mixed,clustered,off,rep17,MSMXC-16,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep17,MSMXC-17,12,0.0833,0.0,0.0,0.0
commons,mixed,clustered,off,rep17,MSMXC-18,9,0.3333,0.7778,0.0,0.4444
commons,mixed,clustered,off,rep17,MSMXC-19,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep17,MSMXC-20,14,0.0,0.0,0.0,0.1429
commons,mixed,clustered,off,rep18,MSMXC-01,14,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep18,MSMXC-02,15,0.0,0.0667,0.0,0.0
commons,mixed,clustered,off,rep18,MSMXC-03,14,0.2857,0.5714,0.0,0.1429
commons,mixed,clustered,off,rep18,MSMXC-04,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep18,MSMXC-05,15,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep18,MSMXC-06,15,0.2,0.2667,0.0,0.2
commons,mixed,clustered,off,rep18,MSMXC-07,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep18,MSMXC-08,13,0.0,0.0769,0.0,0.0
commons,mixed,clustered,off,rep18,MSMXC-09,13,0.3077,0.3077,0.0,0.3077
commons,mixed,clustered,off,rep18,MSMXC-10,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep18,MSMXC-11,14,0.0,0.0714,0.0,0.0714
commons,mixed,clustered,off,rep18,MSMXC-12,7,0.5714,0.7143,0.0,0.4286
commons,mixed,clustered,off,rep18,MSMXC-13,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep18,MSMXC-14,14,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep18,MSMXC-15,15,0.1333,0.4,0.0,0.2667
commons,mixed,clustered,off,rep18,MSMXC-16,12,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep18,MSMXC-17,14,0.0,0.0714,0.0,0.0
commons,mixed,clustered,off,rep18,MSMXC-18,11,0.0909,0.5455,0.0,0.3636
commons,mixed,clustered,off,rep18,MSMXC-19,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep18,MSMXC-20,14,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep19,MSMXC-01,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep19,MSMXC-02,15,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep19,MSMXC-03,13,0.2308,0.4615,0.0769,0.3077
commons,mixed,clustered,off,rep19,MSMXC-04,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep19,MSMXC-05,15,0.0,0.0667,0.0,0.1333
commons,mixed,clustered,off,rep19,MSMXC-06,9,0.2222,0.7778,0.0,0.4444
commons,mixed,clustered,off,rep19,MSMXC-07,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep19,MSMXC-08,14,0.0714,0.0,0.0,0.0
commons,mixed,clustered,off,rep19,MSMXC-09,12,0.0833,0.5,0.0,0.5
commons,mixed,clustered,off,rep19,MSMXC-10,14,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep19,MSMXC-11,15,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep19,MSMXC-12,11,0.1818,0.5455,0.0,0.3636
commons,mixed,clustered,off,rep19,MSMXC-13,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep19,MSMXC-14,13,0.0,0.0,0.0,0.0769
commons,mixed,clustered,off,rep19,MSMXC-15,10,0.3,0.6,0.0,0.4
commons,mixed,clustered,off,rep19,MSMXC-16,14,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep19,MSMXC-17,14,0.0,0.0714,0.0,0.0
commons,mixed,clustered,off,rep19,MSMXC-18,13,0.1538,0.6154,0.0,0.5385
commons,mixed,clustered,off,rep19,MSMXC-19,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep19,MSMXC-20,14,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep2,MSMXC-01,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep2,MSMXC-02,14,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep2,MSMXC-03,14,0.2143,0.4286,0.0,0.4286
commons,mixed,clustered,off,rep2,MSMXC-04,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep2,MSMXC-05,14,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep2,MSMXC-06,9,0.4444,0.5556,0.0,0.3333
commons,mixed,clustered,off,rep2,MSMXC-07,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep2,MSMXC-08,15,0.0,0.0,0.0,0.0667
commons,mixed,clustered,off,rep2,MSMXC-09,15,0.1333,0.3333,0.0,0.2
commons,mixed,clustered,off,rep2,MSMXC-10,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep2,MSMXC-11,15,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep2,MSMXC-12,12,0.1667,0.5,0.0,0.4167
commons,mixed,clustered,off,rep2,MSMXC-13,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep2,MSMXC-14,11,0.0,0.0,0.0,0.0909
commons,mixed,clustered,off,rep2,MSMXC-15,13,0.3077,0.4615,0.0,0.2308
commons,mixed,clustered,off,rep2,MSMXC-16,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep2,MSMXC-17,13,0.0769,0.1538,0.0,0.0
commons,mixed,clustered,off,rep2,MSMXC-18,7,0.0,0.7143,0.0,0.4286
commons,mixed,clustered,off,rep2,MSMXC-19,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep2,MSMXC-20,15,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep20,MSMXC-01,15,0.1333,1.0,0.0,1.0
commons,mixed,clustered,off,rep20,MSMXC-02,15,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep20,MSMXC-03,14,0.0,0.5714,0.0,0.4286
commons,mixed,clustered,off,rep20,MSMXC-04,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep20,MSMXC-05,15,0.0667,0.1333,0.0,0.1333
commons,mixed,clustered,off,rep20,MSMXC-06,15,0.2,0.4,0.0,0.3333
commons,mixed,clustered,off,rep20,MSMXC-07,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep20,MSMXC-08,10,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep20,MSMXC-09,9,0.0,0.7778,0.0,0.7778
commons,mixed,clustered,off,rep20,MSMXC-10,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep20,MSMXC-11,13,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep20,MSMXC-12,11,0.2727,0.5455,0.0,0.4545
commons,mixed,clustered,off,rep20,MSMXC-13,9,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep20,MSMXC-14,15,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep20,MSMXC-15,9,0.5556,0.5556,0.0,0.3333
commons,mixed,clustered,off,rep20,MSMXC-16,11,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep20,MSMXC-17,11,0.0,0.0909,0.0,0.0
commons,mixed,clustered,off,rep20,MSMXC-18,15,0.3333,0.5333,0.0667,0.3333
commons,mixed,clustered,off,rep20,MSMXC-19,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep20,MSMXC-20,15,0.0,0.0667,0.0,0.0
commons,mixed,clustered,off,rep3,MSMXC-01,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep3,MSMXC-02,13,0.1538,0.0,0.0,0.0
commons,mixed,clustered,off,rep3,MSMXC-03,11,0.1818,0.5455,0.0,0.1818
commons,mixed,clustered,off,rep3,MSMXC-04,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep3,MSMXC-05,15,0.0,0.0667,0.0,0.0667
commons,mixed,clustered,off,rep3,MSMXC-06,15,0.2667,0.5333,0.0,0.2667
commons,mixed,clustered,off,rep3,MSMXC-07,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep3,MSMXC-08,15,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep3,MSMXC-09,15,0.2667,0.6,0.0,0.3333
commons,mixed,clustered,off,rep3,MSMXC-10,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep3,MSMXC-11,13,0.0,0.0,0.0,0.0
commons,mixed,clustered,off,rep3,MSMXC-12,10,0.2,0.7,0.0,0.7
commons,mixed,clustered,off,rep3,MSMXC-13,15,0.0667,1.0,0.0,1.0
commons,mixed,clustered,off,rep3,MSMXC-14,15,0.0667,0.0,0.0,0.0667
commons,mixed,clustered,off,rep3,MSMXC-15,15,0.2667,0.5333,0.0,0.4667
commons,mixed,clustered,off,rep3,MSMXC-16,14,0.0,1.0,0.0,0.9286
commons,mixed,clustered,off,rep3,MSMXC-17,12,0.0833,0.0,0.0,0.1667
commons,mixed,clustered,off,rep3,MSMXC-18,14,0.2857,0.5,0.0,0.2143
commons,mixed,clustered,off,rep3,MSMXC-19,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep3,MSMXC-20,13,0.0,0.0,0.0,0.0769
commons,mixed,clustered,off,rep4,MSMXC-01,15,0.0,1.0,0.0,1.0
commons,mixed,clustered,off,rep4,MSMXC-02,15,0.0667,0.0,0.0,0.0
